NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
735,경기도 수원시 영통구 영통동,989-2,989,2,현대,99.58,202604,22,97000,-,16,개인,개인,1998,매영로 366,-,중개거래,"경기 성남시 분당구, 경기 수원시 영통구",-
736,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202604,22,60000,-,3,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,-
737,경기도 수원시 영통구 영통동,971-1,971,1,벽적골롯데,49.71,202604,22,44000,-,7,개인,개인,2002,덕영대로1555번길 20,-,중개거래,경기 수원시 영통구,-
738,경기도 수원시 영통구 영통동,965-2,965,2,신나무실미주,101.99,202604,22,86150,-,11,개인,개인,1999,매영로310번길 27,-,중개거래,경기 수원시 영통구,-
739,경기도 수원시 영통구 영통동,1053-2,1053,2,풍림,84.84,202604,22,54500,-,16,개인,개인,1997,봉영로1744번길 11,-,중개거래,경기 수원시 영통구,-
740,경기도 수원시 영통구 하동,1001,1001,0,광교더포레스트,120.72,202604,21,64000,-,12,개인,개인,2013,광교마을로 156,-,직거래,-,-
741,경기도 수원시 영통구 이의동,1229,1229,0,광교호반베르디움트라엘,100.513,202604,21,127500,-,10,개인,개인,2017,대학로 98,-,중개거래,경기 수원시 영통구,-
742,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,49.59,202604,21,30000,-,8,개인,개인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,-
743,경기도 수원시 영통구 이의동,1226,1226,0,광교 해모로 아파트,84.98,202604,21,51000,-,10,개인,개인,2011,광교로 286,-,중개거래,경기 수원시 영통구,-
744,경기도 수원시 영통구 망포동,291,291,0,청와,39.87,202604,21,28000,-,4,개인,개인,1988,영통로173번길 23-26,-,중개거래,경기 수원시 영통구,-
745,경기도 수원시 영통구 망포동,800,800,0,영통자이,59.9826,202604,21,64000,-,18,개인,개인,2022,영통로89번길 83,-,중개거래,경기 수원시 영통구,-
746,경기도 수원시 영통구 영통동,973-3,973,3,벽적골한신,59.84,202604,21,47000,-,15,개인,개인,1997,영통로 232,-,중개거래,"경기 수원시 영통구, 서울 강남구",-
747,경기도 수원시 영통구 영통동,1052-2,1052,2,황골마을(쌍용),59.79,202604,21,37800,-,2,개인,개인,1998,봉영로1744번길 16,-,중개거래,경기 수원시 영통구,-
748,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,49.59,202604,21,31000,-,10,개인,개인,1997,영통로290번길 26,-,중개거래,경기 수원시 영통구,-
749,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,103.4857,202604,21,81000,-,14,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,-
750,경기도 수원시 영통구 망포동,690,690,0,동수원자이2차,115.4594,202604,21,69000,-,14,개인,개인,2002,태장로71번길 19,-,중개거래,경기 수원시 영통구,-
751,경기도 수원시 영통구 망포동,718,718,0,센트럴하이츠,156.0126,202604,21,88000,-,20,개인,개인,2010,영통로154번길 51-16,-,중개거래,경기 수원시 영통구,-
752,경기도 수원시 영통구 망포동,728,728,0,힐스테이트영통,84.8897,202604,21,127800,-,15,개인,개인,2017,덕영대로 1462-14,-,중개거래,경기 수원시 영통구,-
753,경기도 수원시 영통구 영통동,970-3,970,3,벽적골9단지주공,49.26,202604,21,46000,-,10,개인,개인,1999,봉영로1517번길 27,-,중개거래,경기 수원시 영통구,-
754,경기도 수원시 영통구 매탄동,1280,1280,0,주공그린빌4,84.51,202604,21,51000,-,15,개인,개인,2002,동탄원천로915번길 33,-,중개거래,경기 수원시 영통구,-
755,경기도 수원시 영통구 원천동,548,548,0,원천레이크파크,59.99,202604,21,46000,204,5,개인,개인,1999,중부대로448번길 28,-,중개거래,경기 수원시 영통구,26.05.21
756,경기도 수원시 영통구 원천동,35,35,0,주공,41.3,202604,21,37000,-,14,개인,개인,1987,중부대로271번길 27-9,-,중개거래,경기 수원시 영통구,-
757,경기도 수원시 영통구 원천동,593,593,0,광교아이파크,84.1116,202604,21,142000,-,12,개인,개인,2018,광교호수공원로 80,-,중개거래,경기 수원시 영통구,-
758,경기도 수원시 영통구 영통동,1053-2,1053,2,벽산(1053-2),84.96,202604,21,54500,-,3,개인,개인,1997,봉영로1744번길 11,-,중개거래,경기 수원시 영통구,-
759,경기도 수원시 영통구 영통동,1054-3,1054,3,황골마을신명,59.99,202604,21,36900,201,15,개인,개인,1997,봉영로1770번길 21,-,중개거래,경기 수원시 영통구,26.05.08
760,경기도 수원시 영통구 영통동,966-2,966,2,신나무실건영,99.96,202604,21,98000,-,16,개인,개인,2000,매영로 346,-,중개거래,경기 수원시 영통구,-
761,경기도 수원시 영통구 매탄동,176,176,0,현대힐스테이트,59.648,202604,21,59000,-,20,개인,개인,2006,권광로260번길 36,-,중개거래,경기 수원시 영통구,-
762,경기도 수원시 영통구 하동,1027,1027,0,광교LAKEPARK한양수자인,84.7654,202604,21,88000,2302,3,개인,개인,2012,광교호수로152번길 23,-,중개거래,경기 용인시 기흥구,26.04.29
763,경기도 수원시 영통구 영통동,965-2,965,2,신나무실신원,134.998,202604,20,100000,-,12,개인,개인,1999,매영로310번길 27,-,중개거래,경기 수원시 영통구,-
764,경기도 수원시 영통구 영통동,973-3,973,3,벽적골두산,59.84,202604,20,49000,-,13,개인,개인,1997,영통로 232,-,중개거래,경기 수원시 영통구,-
765,경기도 수원시 영통구 영통동,963-2,963,2,신나무실신성,59.965,202604,20,45500,-,11,개인,개인,1997,매영로310번길 12,-,중개거래,경기 수원시 영통구,-
766,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,59.99,202604,20,39900,-,12,개인,개인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,-
767,경기도 수원시 영통구 영통동,1053-2,1053,2,벽산(1053-2),84.96,202604,20,54000,-,16,개인,개인,1997,봉영로1744번길 11,-,중개거래,경기 수원시 영통구,-
768,경기도 수원시 영통구 영통동,1093,1093,0,영통3풍림아이원,84.877,202604,20,55300,-,4,개인,개인,2002,봉영로1482번길 18,-,중개거래,경기 수원시 영통구,-
769,경기도 수원시 영통구 매탄동,1280,1280,0,주공그린빌4,75.95,202604,20,48200,404,8,개인,개인,2002,동탄원천로915번길 33,-,중개거래,경기 수원시 영통구,26.05.20
770,경기도 수원시 영통구 매탄동,1282,1282,0,주공그린빌5,46.22,202604,20,37000,-,12,개인,개인,2002,동탄원천로881번길 35,-,중개거래,경기 수원시 영통구,-
771,경기도 수원시 영통구 매탄동,176,176,0,현대힐스테이트,59.648,202604,20,60000,-,6,개인,개인,2006,권광로260번길 36,-,중개거래,경기 수원시 영통구,-
772,경기도 수원시 영통구 망포동,707,707,0,방죽마을영통뜨란채,84.68,202604,20,53500,-,11,개인,개인,2005,영통로200번길 156,-,중개거래,경기 수원시 영통구,-
773,경기도 수원시 영통구 망포동,686,686,0,동수원자이1차,84.9688,202604,20,60000,-,19,개인,개인,2001,태장로82번길 32,-,중개거래,경기 수원시 영통구,-
774,경기도 수원시 영통구 망포동,686,686,0,동수원자이1차,126.3534,202604,20,62800,-,7,개인,개인,2001,태장로82번길 32,-,중개거래,경기 수원시 영통구,-
775,경기도 수원시 영통구 이의동,1229,1229,0,광교호반베르디움트라엘,100.513,202604,20,126000,-,7,개인,개인,2017,대학로 98,-,중개거래,경기 수원시 영통구,-
776,경기도 수원시 영통구 망포동,718,718,0,센트럴하이츠,136.9747,202604,20,83500,-,4,개인,개인,2010,영통로154번길 51-16,-,중개거래,경기 수원시 영통구,-
777,경기도 수원시 영통구 망포동,726,726,0,e편한세상영통2차(1단지),59.9158,202604,20,59800,-,24,개인,개인,2016,봉영로 1410-17,-,중개거래,경기 수원시 영통구,-
778,경기도 수원시 영통구 망포동,725,725,0,영통SKVIEW,59.5404,202604,20,83500,-,4,개인,개인,2016,영통로200번길 112,-,중개거래,경기 수원시 영통구,-
779,경기도 수원시 영통구 망포동,728,728,0,힐스테이트영통,84.8897,202604,20,127000,-,29,개인,개인,2017,덕영대로 1462-14,-,중개거래,경기 수원시 영통구,-
780,경기도 수원시 영통구 망포동,702,702,0,쌍용스윗닷홈2차,84.8867,202604,20,40000,-,10,개인,개인,2004,태장로54번길 122,-,중개거래,경기 수원시 영통구,-
781,경기도 수원시 영통구 망포동,696,696,0,망포벽산이빌리지,84.9,202604,20,44000,-,15,개인,개인,2002,동탄지성로488번길 22,-,중개거래,경기 수원시 영통구,-
782,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,84.7807,202604,20,78000,-,11,개인,개인,2008,효원로 363,-,중개거래,"경기 수원시 영통구, 충북 음성군",-
783,경기도 수원시 영통구 신동,939,939,0,래미안영통마크원1단지,84.94,202604,20,70500,-,3,개인,개인,2013,권선로908번길 72,-,중개거래,경기 수원시 영통구,-
784,경기도 수원시 영통구 영통동,968,968,0,신나무실동보,84.9,202604,20,67000,622,13,개인,개인,1997,봉영로1517번길 76,-,중개거래,경기 수원시 영통구,26.05.18
785,경기도 수원시 영통구 영통동,968,968,0,신나무실동보,84.9,202604,20,59000,-,1,개인,개인,1997,봉영로1517번길 76,-,중개거래,경기 수원시 영통구,-
786,경기도 수원시 영통구 영통동,1052-2,1052,2,황골마을(쌍용),59.8,202604,20,43800,-,19,개인,개인,1998,봉영로1744번길 16,-,중개거래,경기 수원시 영통구,-
787,경기도 수원시 영통구 망포동,488,488,0,늘푸른벽산,114.954,202604,20,56900,-,16,개인,개인,2000,영통로90번길 4-27,-,중개거래,경기 수원시 영통구,-
788,경기도 수원시 영통구 망포동,488,488,0,늘푸른벽산,59.884,202604,20,34000,-,1,개인,개인,2000,영통로90번길 4-27,-,중개거래,경기 수원시 영통구,-
789,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,49.59,202604,20,31300,-,19,개인,개인,1997,영통로290번길 26,-,중개거래,경기 수원시 영통구,-
790,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202604,19,63000,-,6,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,-
791,경기도 수원시 영통구 매탄동,1258,1258,0,주공그린빌1,84.45,202604,19,46000,-,16,개인,개인,2002,매탄로126번길 22,-,직거래,-,-
792,경기도 수원시 영통구 이의동,1229,1229,0,광교호반베르디움트라엘,100.513,202604,19,125000,-,5,개인,개인,2017,대학로 98,-,중개거래,경기 수원시 영통구,-
793,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,72.9079,202604,19,68000,-,6,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,-
794,경기도 수원시 영통구 망포동,725,725,0,영통SKVIEW,59.5404,202604,18,85500,-,5,개인,개인,2016,영통로200번길 112,-,중개거래,경기 수원시 영통구,-
795,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,59.99,202604,18,40000,-,10,개인,개인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,-
796,경기도 수원시 영통구 망포동,727,727,0,e편한세상영통2차(2단지),74.5822,202604,18,64000,201,21,개인,개인,2016,봉영로 1432-36,-,중개거래,경기 수원시 영통구,26.05.22
797,경기도 수원시 영통구 망포동,691,691,0,망포마을쌍용1차,124.571,202604,18,63000,-,2,개인,개인,2002,영통로173번길 37,-,중개거래,경기 수원시 영통구,-
798,경기도 수원시 영통구 망포동,726,726,0,e편한세상영통2차(1단지),74.5822,202604,18,64500,-,15,개인,개인,2016,봉영로 1410-17,-,중개거래,경기 수원시 영통구,-
799,경기도 수원시 영통구 망포동,728,728,0,힐스테이트영통,62.5963,202604,18,101000,-,17,개인,개인,2017,덕영대로 1462-14,-,중개거래,경기 수원시 영통구,-
800,경기도 수원시 영통구 망포동,805,805,0,영통롯데캐슬엘클래스1단지,84.9835,202604,18,87800,-,6,개인,개인,2022,망포로47번길 30,-,중개거래,경기 수원시 영통구,-
801,경기도 수원시 영통구 망포동,707,707,0,방죽마을영통뜨란채,84.72,202604,18,56000,-,9,개인,개인,2005,영통로200번길 156,-,중개거래,"경기 수원시 영통구, 경기 수원시 팔달구",-
802,경기도 수원시 영통구 원천동,628,628,0,영흥숲푸르지오파크비엔,84.9957,202604,18,99800,-,11,개인,개인,2023,영흥숲길 50,-,중개거래,경기 수원시 영통구,-
803,경기도 수원시 영통구 원천동,35,35,0,주공,41.3,202604,18,33300,-,9,개인,개인,1987,중부대로271번길 27-9,-,중개거래,경기 수원시 영통구,-
804,경기도 수원시 영통구 원천동,548,548,0,원천레이크파크,59.99,202604,18,47500,-,20,개인,개인,1999,중부대로448번길 28,-,중개거래,경기 수원시 영통구,-
805,경기도 수원시 영통구 원천동,548,548,0,원천레이크파크,59.8,202604,18,51000,-,9,개인,개인,1999,중부대로448번길 28,-,중개거래,경기 수원시 영통구,-
806,경기도 수원시 영통구 원천동,604,604,0,광교더샵,84.2888,202604,18,124000,-,20,개인,개인,2018,광교호수로 15,-,중개거래,경기 수원시 영통구,-
807,경기도 수원시 영통구 원천동,606,606,0,광교호반베르디움,59.9718,202604,18,106500,-,21,개인,개인,2014,광교호수공원로 45,-,중개거래,경기 수원시 영통구,-
808,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,59.99,202604,18,39500,838,3,개인,개인,1997,영통로290번길 26,-,중개거래,경기 수원시 영통구,26.05.18
809,경기도 수원시 영통구 이의동,1182,1182,0,광교대광로제비앙,84.5282,202604,18,71000,-,2,개인,개인,2012,웰빙타운로 106,-,중개거래,경기 수원시 영통구,-
810,경기도 수원시 영통구 망포동,723,723,0,한양수자인,59.9617,202604,18,71000,-,6,개인,개인,2013,영통로154번길 56,-,중개거래,경기 수원시 영통구,-
811,경기도 수원시 영통구 망포동,696,696,0,망포벽산이빌리지,84.9,202604,18,46500,-,3,개인,개인,2002,동탄지성로488번길 22,-,중개거래,경기 수원시 영통구,-
812,경기도 수원시 영통구 매탄동,1162,1162,0,임광,73.91,202604,18,43300,-,5,개인,개인,1990,동수원로 316,-,중개거래,경기 수원시 영통구,-
813,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,84.7273,202604,18,73000,-,26,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,-
814,경기도 수원시 영통구 매탄동,1199,1199,0,원천성일,49.94,202604,18,42500,-,8,개인,개인,1993,동탄원천로1109번길 42,-,중개거래,경기 수원시 영통구,-
815,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,84.818,202604,18,70000,-,7,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,-
816,경기도 수원시 영통구 매탄동,176,176,0,현대힐스테이트,75.814,202604,18,62000,-,3,개인,개인,2006,권광로260번길 36,-,중개거래,경기 수원시 영통구,-
817,경기도 수원시 영통구 매탄동,176,176,0,현대힐스테이트,59.648,202604,18,60700,-,11,개인,개인,2006,권광로260번길 36,-,중개거래,경기 수원시 영통구,-
818,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,84.7273,202604,18,72000,-,9,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,-
819,경기도 수원시 영통구 매탄동,1277,1277,0,주공그린빌3,84.71,202604,18,51000,-,6,개인,법인,2002,동탄원천로915번길 36,-,중개거래,"경기 수원시 권선구, 경기 수원시 팔달구",-
